"","year","origin_id","destination_id","hs92_product_name","hs92_group_name","hs92_product_id","hs92_group_id","hs92_color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","top_exporter","top_importer","hs92_icon"
"590",2013,"sachl","aschn","Non-Retail Combed Wool Yarn","Textiles","115107","11","#105b10",NA,379573.18,379573.18,NA,1460497738.17,0.121,NA,601,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"591",2013,"sachl","aschn","Non-Retail Animal Hair Yarn","Textiles","115108","11","#105b10",3076,20770.49,23846.49,13134,474692728.11,-0.651,0,907,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_11.png"
"592",2013,"sachl","aschn","Retail Wool or Animal Hair Yarn","Textiles","115109","11","#105b10",NA,3471,3471,959976.8,508790175.77,-0.106,NA,710,"euita","eudeu","d3plus-1.9.8/icons/hs92/hs92_11.png"
"593",2013,NA,NA,"Horsehair Yarn","Textiles","115110","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"594",2013,"sachl","aschn","Carded Wool or Animal Hair Fabric","Textiles","115111","11","#105b10",8649,462768.62,471417.62,1029960,1151818073.93,0.191,0,575,"euita","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"595",2013,"sachl","aschn","Combed Wool or Animal Hair Fabric","Textiles","115112","11","#105b10",104560,502623.89,607183.89,12851663.14,2488435934.19,-0.002,0.01,659,"euita","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"596",2013,NA,NA,"Horsehair Fabric","Textiles","115113","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"597",2013,NA,NA,"Raw Cotton","Textiles","115201","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"598",2013,"sachl","aschn","Cotton Waste","Textiles","115202","11","#105b10",NA,1124224.53,1124224.53,NA,714332996.81,-2.216,NA,1196,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"599",2013,NA,NA,"Prepared Cotton","Textiles","115203","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"600",2013,"sachl","aschn","Cotton Sewing Thread","Textiles","115204","11","#105b10",NA,396071.98,396071.98,11510,227373604.35,-0.639,NA,902,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"601",2013,"sachl","aschn","Non-Retail Pure Cotton Yarn","Textiles","115205","11","#105b10",NA,175011.3,175011.3,121957.77,14930497998.3,-2.033,NA,1181,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"602",2013,"sachl","aschn","Non-Retail Mixed Cotton Yarn","Textiles","115206","11","#105b10",NA,108661.51,108661.51,5113.51,1805355076.23,-0.839,NA,955,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"603",2013,"sachl","aschn","Retail Cotton Yarn","Textiles","115207","11","#105b10",NA,220940.73,220940.73,14984.81,278114652.89,-0.787,NA,946,"eufra","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"604",2013,"sachl","aschn","Light Pure Woven Cotton","Textiles","115208","11","#105b10",NA,11742882.18,11742882.18,178550.77,11892484683.7,-1.684,NA,1155,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"605",2013,"sachl","aschn","Heavy Pure Woven Cotton","Textiles","115209","11","#105b10",NA,17463175.05,17463175.05,59019.62,8675720467.13,-1.435,NA,1112,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"606",2013,"sachl","aschn","Light Mixed Woven Cotton","Textiles","115210","11","#105b10",NA,559393.36,559393.36,104741,2397155923.11,-0.51,NA,861,"aschn","askgz","d3plus-1.9.8/icons/hs92/hs92_11.png"
"607",2013,"sachl","aschn","Heavy Mixed Woven Cotton","Textiles","115211","11","#105b10",26667,22476328.15,22502995.15,379238.65,2895679923.12,-0.56,0,880,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"608",2013,"sachl","aschn","Other Cotton Fabrics","Textiles","115212","11","#105b10",NA,181313.8,181313.8,NA,866661891.92,-1.128,NA,1037,"aspak","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"609",2013,NA,NA,"Flax Fibers","Textiles","115301","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"610",2013,NA,NA,"Hemp Fibers","Textiles","115302","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"611",2013,"sachl","aschn","Jute and Other Textile Fibers","Textiles","115303","11","#105b10",NA,23434.95,23434.95,NA,202496373.86,-2.691,NA,1212,"asbgd","aspak","d3plus-1.9.8/icons/hs92/hs92_11.png"
"612",2013,NA,NA,"Agave","Textiles","115304","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"613",2013,"sachl","aschn","Coconut and Other Vegetable Fibers","Textiles","115305","11","#105b10",NA,5020.79,5020.79,NA,405205632.64,-2.016,NA,1178,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"614",2013,"sachl","aschn","Flax Yarn","Textiles","115306","11","#105b10",NA,125087.56,125087.56,7624,386038216.61,-0.492,NA,857,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"615",2013,NA,NA,"Jute Yarn","Textiles","115307","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"616",2013,"sachl","aschn","Other Vegetable Fibers Yarn","Textiles","115308","11","#105b10",NA,68555.23,68555.23,NA,112404341.22,-1.097,NA,1030,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"617",2013,"sachl","aschn","Flax Woven Fabric","Textiles","115309","11","#105b10",NA,959059.64,959059.64,1412823.77,1013710350.59,0.602,NA,387,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"618",2013,"sachl","aschn","Jute Woven Fabric","Textiles","115310","11","#105b10",NA,7382.23,7382.23,NA,174676899.02,-2.32,NA,1201,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"619",2013,"sachl","aschn","Other Vegetable Fibers Fabric","Textiles","115311","11","#105b10",NA,11091.67,11091.67,12182,184472292.57,-1.112,NA,1035,"aschn","askor","d3plus-1.9.8/icons/hs92/hs92_11.png"
"620",2013,"sachl","aschn","Artificial Filament Sewing Thread","Textiles","115401","11","#105b10",NA,922075.91,922075.91,7610,1263808400.28,-0.116,NA,713,"aschn","namex","d3plus-1.9.8/icons/hs92/hs92_11.png"
"621",2013,"sachl","aschn","Non-Retail Synthetic Filament Yarn","Textiles","115402","11","#105b10",63116.97,10754554.63,10817671.6,369769.77,18758749322.2,0.446,0,453,"aschn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"622",2013,"sachl","aschn","Non-Retail Artificial Filament Yarn","Textiles","115403","11","#105b10",NA,444203.1,444203.1,62120.82,1381646222.98,0.839,NA,271,"aschn","asind","d3plus-1.9.8/icons/hs92/hs92_11.png"
"623",2013,"sachl","aschn","Synthetic Monofilament","Textiles","115404","11","#105b10",NA,344117.31,344117.31,1926,1443619047.29,0.461,NA,448,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"624",2013,"sachl","aschn","Artificial Monofilament","Textiles","115405","11","#105b10",NA,12136,12136,NA,43550648.02,0.771,NA,304,"afegy","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"625",2013,"sachl","aschn","Retail Artificial Filament Yarn","Textiles","115406","11","#105b10",NA,247409.78,247409.78,NA,120367524.46,-0.476,NA,850,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"626",2013,"sachl","aschn","Synthetic Filament Yarn Woven Fabric","Textiles","115407","11","#105b10",22230,55832527.92,55854757.92,25536865.2,20930808886.8,-0.296,0,785,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"627",2013,"sachl","aschn","Artificial Filament Yarn Woven Fabric","Textiles","115408","11","#105b10",NA,679072.23,679072.23,3457675.44,1469119488.13,-0.273,NA,771,"euita","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"628",2013,"sachl","aschn","Synthetic Filament Tow","Textiles","115501","11","#105b10",NA,247103.78,247103.78,NA,1433544713.88,-0.238,NA,760,"asjpn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"629",2013,NA,NA,"Artificial Filament Tow","Textiles","115502","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"630",2013,"sachl","aschn","Unprocessed Synthetic Staple Fibers","Textiles","115503","11","#105b10",NA,5302566.21,5302566.21,662710.74,8267142147.24,-0.234,NA,757,"askor","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"631",2013,NA,NA,"Unprocessed Artificial Staple Fibers","Textiles","115504","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"632",2013,NA,NA,"Artificial Fibers Waste","Textiles","115505","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"633",2013,"sachl","aschn","Processed Synthetic Staple Fibers","Textiles","115506","11","#105b10",NA,210983.38,210983.38,NA,294912546.27,0.36,NA,498,"eudeu","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"634",2013,NA,NA,"Processed Artificial Staple Fibers","Textiles","115507","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"635",2013,"sachl","aschn","Non-Retail Artificial Staple Fibers Sewing Thread","Textiles","115508","11","#105b10",NA,4469340.79,4469340.79,19175.8,767337630.51,-0.481,NA,853,"aschn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"636",2013,"sachl","aschn","Non-Retail Synthetic Staple Fibers Yarn","Textiles","115509","11","#105b10",NA,1847533.1,1847533.1,1205399.07,5866272134.92,-0.421,NA,832,"aschn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"637",2013,"sachl","aschn","Non-Retail Artificial Staple Fibers Yarn","Textiles","115510","11","#105b10",NA,749875.25,749875.25,11674.7,1758854662.97,-0.664,NA,913,"asidn","sabra","d3plus-1.9.8/icons/hs92/hs92_11.png"
"638",2013,"sachl","aschn","Retail Artificial Staple Fibers Yarn","Textiles","115511","11","#105b10",NA,139863.54,139863.54,154801.96,492222817.74,-0.585,NA,884,"astur","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"639",2013,"sachl","aschn","Synthetic Fabrics","Textiles","115512","11","#105b10",7570,34732308.4,34739878.4,5117561.86,3433819014.84,-0.167,0,735,"aschn","asvnm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"640",2013,"sachl","aschn","Light Synthetic Cotton Fabrics","Textiles","115513","11","#105b10",NA,15191680.62,15191680.62,462427,2844720325.89,-1.338,NA,1089,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"641",2013,"sachl","aschn","Heavy Synthetic Cotton Fabrics","Textiles","115514","11","#105b10",NA,8843073.26,8843073.26,244864,1780366127.32,-0.496,NA,858,"aschn","asvnm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"642",2013,"sachl","aschn","Other Synthetic Fabrics","Textiles","115515","11","#105b10",NA,3459749.34,3459749.34,4892405.83,4080204086.28,-0.909,NA,972,"aschn","askhm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"643",2013,"sachl","aschn","Woven Fabric of Synthetic Staple Fibers","Textiles","115516","11","#105b10",NA,48124460.04,48124460.04,686958,2739057344.97,-0.642,NA,904,"aschn","asare","d3plus-1.9.8/icons/hs92/hs92_11.png"
"644",2013,"sachl","aschn","Wadding","Textiles","115601","11","#105b10",NA,1921762.08,1921762.08,3305781.71,2297548199.41,-0.136,NA,719,"euita","eurus","d3plus-1.9.8/icons/hs92/hs92_11.png"
"645",2013,"sachl","aschn","Felt","Textiles","115602","11","#105b10",NA,2406984.05,2406984.05,141289,1166283448.69,0.393,NA,484,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"646",2013,"sachl","aschn","Non-woven Textiles","Textiles","115603","11","#105b10",2899.83,14528894.54,14531794.37,840004.17,13593857088.6,0.74,0,325,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"647",2013,"sachl","aschn","Rubber Textiles","Textiles","115604","11","#105b10",NA,669300.47,669300.47,85494,447818001.58,0.376,NA,495,"aschn","asvnm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"648",2013,"sachl","aschn","Metallic Yarn","Textiles","115605","11","#105b10",NA,177413.53,177413.53,NA,229710530.61,0.982,NA,200,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_11.png"
"649",2013,"sachl","aschn","Gimp Yarn","Textiles","115606","11","#105b10",NA,480293.74,480293.74,NA,556685766.3,0.794,NA,294,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"650",2013,"sachl","aschn","Twine and Rope","Textiles","115607","11","#105b10",NA,7511703.89,7511703.89,734254.33,2195832612.94,-0.675,NA,914,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"651",2013,"sachl","aschn","Netting","Textiles","115608","11","#105b10",NA,5391451.41,5391451.41,6056798.69,1489983542.76,-0.535,NA,869,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"652",2013,"sachl","aschn","Other Articles of Twine and Rope","Textiles","115609","11","#105b10",NA,1299228.53,1299228.53,530383.08,449764870.88,-0.637,NA,900,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"653",2013,"sachl","aschn","Knotted Carpets","Textiles","115701","11","#105b10",NA,575258.37,575258.37,2355,1268364415.97,-1.73,NA,1159,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"654",2013,"sachl","aschn","Hand-Woven Rugs","Textiles","115702","11","#105b10",NA,14335873.92,14335873.92,301603.29,4447791559.08,-1.036,NA,1012,"astur","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"655",2013,"sachl","aschn","Tufted Carpets","Textiles","115703","11","#105b10",NA,13265469.79,13265469.79,998022.15,6700671464.41,0.253,NA,548,"aschn","eugbr","d3plus-1.9.8/icons/hs92/hs92_11.png"
"656",2013,"sachl","aschn","Felt Carpets","Textiles","115704","11","#105b10",NA,1934130.31,1934130.31,474000.62,755907133.62,0.602,NA,389,"eublx","eudeu","d3plus-1.9.8/icons/hs92/hs92_11.png"
"657",2013,"sachl","aschn","Other Carpets","Textiles","115705","11","#105b10",NA,12552359.75,12552359.75,406447.44,1315177382.45,-0.349,NA,808,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"658",2013,"sachl","aschn","Woven Fabrics","Textiles","115801","11","#105b10",2231,4775033.7,4777264.7,25949,2448815566.04,-0.132,0,717,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"659",2013,"sachl","aschn","Terry Fabric","Textiles","115802","11","#105b10",NA,946956.06,946956.06,22164,197144029.09,-0.799,NA,948,"aschn","eurus","d3plus-1.9.8/icons/hs92/hs92_11.png"
"660",2013,"sachl","aschn","Gauze","Textiles","115803","11","#105b10",NA,433344.29,433344.29,1331,104895368.86,0.08,NA,620,"aschn","asmys","d3plus-1.9.8/icons/hs92/hs92_11.png"
"661",2013,"sachl","aschn","Tulles and Net Fabric","Textiles","115804","11","#105b10",NA,1724351.46,1724351.46,82731.7,1459094632.86,-0.556,NA,877,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_11.png"
"662",2013,NA,NA,"Hand-Woven Tapestries","Textiles","115805","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"663",2013,"sachl","aschn","Narrow Woven Fabric","Textiles","115806","11","#105b10",29711,5160381.75,5190092.75,584068.67,3383759613.13,0.223,0,560,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"664",2013,"sachl","aschn","Labels","Textiles","115807","11","#105b10",NA,717839.67,717839.67,54892.67,1167157405.2,-0.938,NA,984,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_11.png"
"665",2013,"sachl","aschn","Ornamental Trimmings","Textiles","115808","11","#105b10",NA,654053.48,654053.48,3042.27,600312154.77,-0.658,NA,910,"aschn","asafg","d3plus-1.9.8/icons/hs92/hs92_11.png"
"666",2013,"sachl","aschn","Metallic Fabric","Textiles","115809","11","#105b10",NA,2949,2949,11542,35411061.94,-0.42,NA,831,"aschn","assau","d3plus-1.9.8/icons/hs92/hs92_11.png"
"667",2013,"sachl","aschn","Embroidery","Textiles","115810","11","#105b10",NA,2053338.37,2053338.37,10104,1763069909.24,-0.516,NA,863,"aschn","asare","d3plus-1.9.8/icons/hs92/hs92_11.png"
"668",2013,"sachl","aschn","Quilted Textiles","Textiles","115811","11","#105b10",NA,367097.96,367097.96,867774.4,310394423.6,-0.24,NA,762,"afegy","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"669",2013,"sachl","aschn","Gum Coated Textile Fabric","Textiles","115901","11","#105b10",NA,583536.99,583536.99,19715.72,433490468.84,-0.491,NA,855,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"670",2013,"sachl","aschn","Polyamide Fabric","Textiles","115902","11","#105b10",NA,5927191.56,5927191.56,117335.8,3034776572.74,0.274,NA,534,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"671",2013,"sachl","aschn","Plastic Coated Textile Fabric","Textiles","115903","11","#105b10",14430,27171233.71,27185663.71,6193091.79,10314891304,1.356,0,77,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"672",2013,"sachl","aschn","Linoleum","Textiles","115904","11","#105b10",NA,224267.83,224267.83,NA,413260199.12,0.855,NA,262,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"673",2013,"sachl","aschn","Textile Wall Coverings","Textiles","115905","11","#105b10",NA,295426.97,295426.97,19120,106018275.52,0.617,NA,382,"eublx","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"674",2013,"sachl","aschn","Rubber Textile Fabric","Textiles","115906","11","#105b10",121083,630900.92,751983.92,177867.44,1481481762.42,0.551,0.02,412,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"675",2013,"sachl","aschn","Coated Textile Fabric","Textiles","115907","11","#105b10",NA,2234554.05,2234554.05,55067,867924156.21,0.345,NA,502,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"676",2013,"sachl","aschn","Textile Wicks","Textiles","115908","11","#105b10",12973,61590.06,74563.06,519213.21,54488782.26,-0.229,0.04,754,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"677",2013,"sachl","aschn","Hose Piping Textiles","Textiles","115909","11","#105b10",NA,2801591.49,2801591.49,41607.6,363441480.44,0.597,NA,393,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"678",2013,"sachl","aschn","Conveyor Belt Textiles","Textiles","115910","11","#105b10",NA,2815424.15,2815424.15,60498.6,506139472.23,0.794,NA,293,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"679",2013,"sachl","aschn","Technical Use Textiles","Textiles","115911","11","#105b10",NA,2432950.7,2432950.7,763364.17,4677219594.03,1.377,NA,72,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"680",2013,"sachl","aschn","Pile Fabric","Textiles","116001","11","#105b10",216582,10471911.21,10688493.21,2325323.11,3340910593.38,-0.336,0.01,804,"aschn","askgz","d3plus-1.9.8/icons/hs92/hs92_11.png"
"681",2013,"sachl","aschn","Light Rubberized Knitted Fabric","Textiles","116002","11","#105b10",7852,31251132.04,31258984.04,15961590.57,23860900833.2,-0.71,0,924,"aschn","asvnm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"682",2013,"sachl","aschn","Knit Men's Coats","Textiles","116101","11","#105b10",NA,10161608.78,10161608.78,523941.67,2211700446.01,-1.346,NA,1092,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"683",2013,"sachl","aschn","Knit Women's Coats","Textiles","116102","11","#105b10",NA,11703678.07,11703678.07,385748.9,2792996027.21,-1.447,NA,1117,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"684",2013,"sachl","aschn","Knit Men's Suits","Textiles","116103","11","#105b10",10430,37410538.69,37420968.69,5735675.29,8695643341.49,-1.577,0,1140,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"685",2013,"sachl","aschn","Knit Women's Suits","Textiles","116104","11","#105b10",NA,78646261.33,78646261.33,1489200.57,28151645541.4,-1.51,NA,1131,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"686",2013,"sachl","aschn","Knit Men's Shirts","Textiles","116105","11","#105b10",NA,30802064.66,30802064.66,152687.13,8550912584.27,-1.488,NA,1125,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"687",2013,"sachl","aschn","Knit Women's Shirts","Textiles","116106","11","#105b10",1863.24,8417393.78,8419257.02,1192755.74,5681500610.75,-1.494,0,1128,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"688",2013,"sachl","aschn","Knit Men's Undergarments","Textiles","116107","11","#105b10",NA,52831195.23,52831195.23,4471213.07,6136804618.25,-1.332,NA,1087,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"689",2013,"sachl","aschn","Knit Women's Undergarments","Textiles","116108","11","#105b10",1405,75905178.34,75906583.34,7793303.11,11276640133.1,-1.112,0,1034,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"690",2013,"sachl","aschn","Knit T-shirts","Textiles","116109","11","#105b10",4185.59,207429643.16,207433828.75,12554820.63,36943303180.5,-1.659,0,1149,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"691",2013,"sachl","aschn","Knit Sweaters","Textiles","116110","11","#105b10",1543,253674508.03,253676051.03,8345179.26,52821242435.1,-1.602,0,1142,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"692",2013,"sachl","aschn","Knit Babies' Garments","Textiles","116111","11","#105b10",NA,57313966.94,57313966.94,3920109.29,7180342458.49,-1.771,NA,1162,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"693",2013,"sachl","aschn","Knit Active Wear","Textiles","116112","11","#105b10",NA,20044702.26,20044702.26,506899.21,4532787202.71,-0.897,NA,969,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"694",2013,"sachl","aschn","Garments of Impregnated Fabric","Textiles","116113","11","#105b10",NA,3008451.76,3008451.76,4182,833982528.57,-1.004,NA,1004,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"695",2013,"sachl","aschn","Other Knit Garments","Textiles","116114","11","#105b10",1313,15838291.26,15839604.26,138723.36,5067537636.67,-1.358,0,1095,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"696",2013,"sachl","aschn","Knit Socks and Hosiery","Textiles","116115","11","#105b10",NA,126255507.31,126255507.31,32864908.67,12557598226.8,-0.883,NA,966,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"697",2013,"sachl","aschn","Knit Gloves","Textiles","116116","11","#105b10",NA,12308516.87,12308516.87,391791,3861863349.93,-1.489,NA,1127,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"698",2013,"sachl","aschn","Other Knit Clothing Accessories","Textiles","116117","11","#105b10",NA,23143987.49,23143987.49,206096.05,2785665419.43,-1.296,NA,1078,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"699",2013,"sachl","aschn","Non-Knit Men's Coats","Textiles","116201","11","#105b10",9923,122187754.59,122197677.59,7024069.2,12422762093.7,-1.2,0,1054,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"700",2013,"sachl","aschn","Non-Knit Women's Coats","Textiles","116202","11","#105b10",11271,95279670.66,95290941.66,7812731.86,15162696692.2,-0.997,0,1000,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_11.png"
"701",2013,"sachl","aschn","Non-Knit Men's Suits","Textiles","116203","11","#105b10",2206.47,229571954.49,229574160.96,38978443.16,43368671887,-1.277,0,1073,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"702",2013,"sachl","aschn","Non-Knit Women's Suits","Textiles","116204","11","#105b10",6296,268088203.8,268094499.8,29824781.32,54621802105.6,-1.291,0,1076,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"703",2013,"sachl","aschn","Non-Knit Men's Shirts","Textiles","116205","11","#105b10",2074,85703766.8,85705840.8,6165560.8,15384922596.2,-1.453,0,1118,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"704",2013,"sachl","aschn","Non-Knit Women's Shirts","Textiles","116206","11","#105b10",NA,67311378.35,67311378.35,4221732.05,14576457791.1,-1.321,NA,1085,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"705",2013,"sachl","aschn","Non-Knit Men's Undergarments","Textiles","116207","11","#105b10",NA,11591491.89,11591491.89,4456954.93,1535088678.71,-1.518,NA,1134,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"706",2013,"sachl","aschn","Non-Knit Women's Undergarments","Textiles","116208","11","#105b10",NA,30439783.85,30439783.85,4980832.2,2368749189.76,-1.226,NA,1062,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"707",2013,"sachl","aschn","Non-Knit Babies' Garments","Textiles","116209","11","#105b10",2717,22297826.86,22300543.86,391436.81,2760533511.82,-1.283,0,1075,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"708",2013,"sachl","aschn","Felt or Coated Fabric Garments","Textiles","116210","11","#105b10",1742,38081283.99,38083025.99,626237.32,10188482016.3,-1.196,0,1051,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"709",2013,"sachl","aschn","Non-Knit Active Wear","Textiles","116211","11","#105b10",NA,67842033.04,67842033.04,5600435.42,10240906948.9,-1.326,NA,1086,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"710",2013,"sachl","aschn","Other Women's Undergarments","Textiles","116212","11","#105b10",1307,67608095.7,67609402.7,18871193.9,10844766842.3,-0.935,0,980,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"711",2013,"sachl","aschn","Handkerchiefs","Textiles","116213","11","#105b10",NA,2726629.75,2726629.75,1031,221496528.03,-0.879,NA,964,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"712",2013,"sachl","aschn","Scarves","Textiles","116214","11","#105b10",NA,8897351.06,8897351.06,373243.55,4493277515.69,-1.158,NA,1043,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"713",2013,"sachl","aschn","Neck Ties","Textiles","116215","11","#105b10",NA,5682759.99,5682759.99,195311.32,997255577.6,-0.063,NA,692,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
