"","year","origin_id","destination_id","product","group","hs92_id","hs92_group","color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","top_exporter","top_importer","icon"
"getdata_interval_year_2012.1112",2012,"sachl","aschn","Tractors","Transportation","178701","17","#9edae5",NA,12745304.39,12745304.39,2385031.48,52058668169.6,0.789,NA,304,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1113",2012,"sachl","aschn","Buses","Transportation","178702","17","#9edae5",NA,95805119.22,95805119.22,15180736.71,16050642542.3,-0.305,NA,775,"asjpn","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1114",2012,"sachl","aschn","Cars","Transportation","178703","17","#9edae5",43805,304180210.66,304224015.66,289296550.06,649781602721,0.773,0,310,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1115",2012,"sachl","aschn","Delivery Trucks","Transportation","178704","17","#9edae5",NA,165842218.2,165842218.2,126154770.92,130911992644,-0.014,NA,658,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1116",2012,"sachl","aschn","Specialized Vehicles","Transportation","178705","17","#9edae5",441696.36,7893279.56,8334975.92,17404245.81,14105455338.7,-0.481,0.01,846,"eudeu","nacan","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1117",2012,"sachl","aschn","Vehicle Chassis","Transportation","178706","17","#9edae5",NA,535176,535176,494700,3629065093.87,0.973,NA,212,"euswe","astha","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1118",2012,"sachl","aschn","Vehicle Bodies","Transportation","178707","17","#9edae5",NA,224378.56,224378.56,43210867.99,10375190157.5,1.291,NA,109,"eusvk","eurus","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1119",2012,"sachl","aschn","Vehicle Parts","Transportation","178708","17","#9edae5",1075354.08,76879055.88,77954409.96,195584670.18,333687041800,1.32,0,98,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1120",2012,"sachl","aschn","Work Trucks","Transportation","178709","17","#9edae5",NA,124144.58,124144.58,41934.32,1634942553.36,0.269,NA,536,"namex","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1121",2012,NA,NA,"Armored vehicles","Transportation","178710","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1122",2012,"sachl","aschn","Motorcycles","Transportation","178711","17","#9edae5",2024.13,57861870.84,57863894.97,6618760.82,19223065592.1,-0.442,0,827,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1123",2012,"sachl","aschn","Bicycles","Transportation","178712","17","#9edae5",NA,51598755.21,51598755.21,1337058.52,8585039112.12,-0.302,NA,773,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1124",2012,"sachl","aschn","Wheelchairs","Transportation","178713","17","#9edae5",NA,3673167.82,3673167.82,32945.26,1213082126.78,1.009,NA,199,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1125",2012,"sachl","aschn","Bi-Wheel Vehicle Parts","Transportation","178714","17","#9edae5",NA,16079848.15,16079848.15,849204.01,16732525247.2,-0.086,NA,695,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1126",2012,"sachl","aschn","Baby Carriages","Transportation","178715","17","#9edae5",NA,28377247.9,28377247.9,603291.16,2207675091.62,0.663,NA,348,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1127",2012,"sachl","aschn","Trailers","Transportation","178716","17","#9edae5",5649.09,32051254.78,32056903.87,11066328.43,22372305054.8,0.524,0,412,"eudeu","nacan","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1128",2012,"sachl","aschn","Non-powered Aircraft","Transportation","178801","17","#9edae5",NA,2136,2136,NA,61617834.03,0.6,NA,373,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1129",2012,NA,NA,"Planes, Helicopters, and/or Spacecraft","Transportation","178802","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1130",2012,"sachl","aschn","Aircraft Parts","Transportation","178803","17","#9edae5",NA,7227.36,7227.36,19468526.93,70798760742.3,0.92,NA,239,"nausa","eufra","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1131",2012,"sachl","aschn","Parachutes","Transportation","178804","17","#9edae5",NA,14407.87,14407.87,129185,255592154.19,0.081,NA,615,"nausa","eugbr","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1132",2012,NA,NA,"Aircraft Launch Gear","Transportation","178805","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1133",2012,NA,NA,"Passenger and Cargo Ships","Transportation","178901","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1134",2012,NA,NA,"Fishing Ships","Transportation","178902","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1135",2012,"sachl","aschn","Recreational Boats","Transportation","178903","17","#9edae5",NA,1385454.4,1385454.4,2164362.71,11270134807.9,0.66,NA,350,"nausa","euesp","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1136",2012,NA,NA,"Tug Boats","Transportation","178904","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1137",2012,NA,NA,"Special Purpose Ships","Transportation","178905","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1138",2012,NA,NA,"Other Sea Vessels","Transportation","178906","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1139",2012,"sachl","aschn","Other Floating Structures","Transportation","178907","17","#9edae5",NA,597291.78,597291.78,3226633.97,1076733334.48,-0.081,NA,693,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1140",2012,NA,NA,"Scrap Vessels","Transportation","178908","17","#9edae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_17.png"
"getdata_interval_year_2012.1141",2012,"sachl","aschn","Optical Fibers","Instruments","189001","18","#aa1f61",NA,4497640.6,4497640.6,201715.01,28769084278.1,1.068,NA,171,"asjpn","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1142",2012,"sachl","aschn","Mirrors and Lenses","Instruments","189002","18","#aa1f61",NA,1766749.13,1766749.13,183271.87,12790598347.8,0.989,NA,208,"asjpn","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1143",2012,"sachl","aschn","Eyewear Frames","Instruments","189003","18","#aa1f61",NA,14495011.86,14495011.86,411498.1,4906693261.9,0.962,NA,216,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1144",2012,"sachl","aschn","Eyewear","Instruments","189004","18","#aa1f61",NA,27817094.42,27817094.42,1609506.17,7967207443.83,0.609,NA,370,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1145",2012,"sachl","aschn","Binoculars and Telescopes","Instruments","189005","18","#aa1f61",11750,1144570.76,1156320.76,1539612.98,1271621650.56,1.273,0,111,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1146",2012,"sachl","aschn","Cameras","Instruments","189006","18","#aa1f61",NA,2351164.88,2351164.88,643384.73,3382679691.69,0.962,NA,217,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1147",2012,"sachl","aschn","Video Cameras","Instruments","189007","18","#aa1f61",NA,143068.02,143068.02,142256,1043227545.49,-0.616,NA,898,"eublx","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1148",2012,"sachl","aschn","Image Projectors","Instruments","189008","18","#aa1f61",NA,83996.62,83996.62,9854,278268316.71,0.839,NA,280,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1149",2012,NA,NA,"Photocopiers","Instruments","189009","18","#aa1f61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1150",2012,"sachl","aschn","Photo Lab Equipment","Instruments","189010","18","#aa1f61",NA,1055651.57,1055651.57,160211.32,21606313143.5,2.14,NA,2,"asjpn","askor","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1151",2012,"sachl","aschn","Microscopes","Instruments","189011","18","#aa1f61",NA,1615488.88,1615488.88,165195.59,6277565181.15,1.668,NA,35,"asjpn","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1152",2012,"sachl","aschn","Non-optical Microscopes","Instruments","189012","18","#aa1f61",NA,14508,14508,4046,2294593803.81,2.008,NA,8,"asjpn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1153",2012,"sachl","aschn","LCDs","Instruments","189013","18","#aa1f61",NA,689786.65,689786.65,106569.74,46729618326.7,1.683,NA,32,"askor","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1154",2012,"sachl","aschn","Compasses","Instruments","189014","18","#aa1f61",NA,69546,69546,15012339.58,7545890090.23,0.601,NA,372,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1155",2012,"sachl","aschn","Surveying Equipment","Instruments","189015","18","#aa1f61",130129.82,3658378.71,3788508.53,8427462.26,10215861384.5,-0.744,0,936,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1156",2012,"sachl","aschn","Balances","Instruments","189016","18","#aa1f61",NA,175864.32,175864.32,7974.52,336811077.82,0.905,NA,245,"euche","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1157",2012,"sachl","aschn","Drafting Tools","Instruments","189017","18","#aa1f61",NA,6631507.76,6631507.76,788011.09,2154866640.93,1.342,NA,91,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1158",2012,"sachl","aschn","Medical Instruments","Instruments","189018","18","#aa1f61",3618,30686306.31,30689924.31,7883342.81,92557924960.6,0.971,0,213,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1159",2012,"sachl","aschn","Therapeutic Appliances","Instruments","189019","18","#aa1f61",NA,9559685.75,9559685.75,2090689.66,8979098199.78,1.112,NA,163,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1160",2012,"sachl","aschn","Breathing Appliances","Instruments","189020","18","#aa1f61",NA,650135.85,650135.85,500558.86,1268116983.95,1.019,NA,192,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1161",2012,"sachl","aschn","Orthopedic Appliances","Instruments","189021","18","#aa1f61",NA,3837936.9,3837936.9,5272365.01,46818461381.8,1.26,NA,115,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1162",2012,"sachl","aschn","X-Ray Equipment","Instruments","189022","18","#aa1f61",NA,5345855.79,5345855.79,3707865.05,22437034007.3,1.692,NA,30,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1163",2012,"sachl","aschn","Instructional Models","Instruments","189023","18","#aa1f61",4123.46,2018304.74,2022428.2,306093.75,2916971637.08,0.52,0,415,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1164",2012,"sachl","aschn","Tensile Testing Machines","Instruments","189024","18","#aa1f61",NA,681816.3,681816.3,244400.2,2367620397.05,1.777,NA,21,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1165",2012,"sachl","aschn","Hydrometers","Instruments","189025","18","#aa1f61",NA,2433213.35,2433213.35,875188.7,4379334548.61,1.132,NA,153,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1166",2012,"sachl","aschn","Gas and Liquid Flow Measuring Instruments","Instruments","189026","18","#aa1f61",NA,2750751.72,2750751.72,1775294.88,19013204259.2,1.834,NA,16,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1167",2012,"sachl","aschn","Chemical Analysis Instruments","Instruments","189027","18","#aa1f61",NA,4670805.46,4670805.46,5479713.68,35974181947.2,1.829,NA,17,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1168",2012,"sachl","aschn","Utility Meters","Instruments","189028","18","#aa1f61",NA,2834417.03,2834417.03,938144.49,6233837485.36,0.632,NA,362,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1169",2012,"sachl","aschn","Revolution Counters","Instruments","189029","18","#aa1f61",1222,530132.06,531354.06,306168.18,6854579924.15,1.368,0,83,"namex","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1170",2012,"sachl","aschn","Oscilloscopes","Instruments","189030","18","#aa1f61",NA,5424216.4,5424216.4,1419692.44,23039189761.9,1.735,NA,25,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1171",2012,"sachl","aschn","Other Measuring Instruments","Instruments","189031","18","#aa1f61",157684.58,4185917.1,4343601.68,8386741.93,35382263308.1,1.429,0,68,"eudeu","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1172",2012,"sachl","aschn","Thermostats","Instruments","189032","18","#aa1f61",6592,6045004.71,6051596.71,4853128.55,33557843298.5,1.34,0,92,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1173",2012,"sachl","aschn","Opto-Electric Instrument Parts","Instruments","189033","18","#aa1f61",NA,281030.9,281030.9,99661.92,2693153234.95,0.847,NA,272,"eudeu","eudeu","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1174",2012,"sachl","aschn","Precious Metal Watches","Instruments","189101","18","#aa1f61",52676,16900,69576,930018,13117102508.3,0.47,0,435,"euche","ashkg","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1175",2012,"sachl","aschn","Base Metal Watches","Instruments","189102","18","#aa1f61",5614,20317951.56,20323565.56,8401297.71,23597477991.5,0.239,0,545,"euche","ashkg","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1176",2012,"sachl","aschn","Clocks with Watch Movements","Instruments","189103","18","#aa1f61",NA,1648815.57,1648815.57,2128.41,112146842.9,1.089,NA,165,"aschn","euesp","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1177",2012,"sachl","aschn","Dashboard Clocks","Instruments","189104","18","#aa1f61",NA,140156.68,140156.68,1890,133036087.58,0.875,NA,259,"askor","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1178",2012,"sachl","aschn","Other Clocks","Instruments","189105","18","#aa1f61",NA,4590322.13,4590322.13,366869.8,1489628617.58,1.138,NA,149,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1179",2012,"sachl","aschn","Time Recording Instruments","Instruments","189106","18","#aa1f61",NA,692200.53,692200.53,103051.25,372613694.52,0.576,NA,388,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1180",2012,"sachl","aschn","Time Switches","Instruments","189107","18","#aa1f61",NA,1516857.18,1516857.18,63091.96,552197381.29,0.764,NA,314,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1181",2012,"sachl","aschn","Watch Movements","Instruments","189108","18","#aa1f61",NA,6122,6122,NA,2889015960.66,1.708,NA,27,"assgp","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1182",2012,"sachl","aschn","Clock Movements","Instruments","189109","18","#aa1f61",NA,11677.54,11677.54,NA,79648067.77,0.67,NA,344,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1183",2012,"sachl","aschn","Incomplete Movement Sets","Instruments","189110","18","#aa1f61",NA,65736,65736,NA,341634292.37,0.856,NA,268,"asjpn","ashkg","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1184",2012,"sachl","aschn","Watch Cases and Parts","Instruments","189111","18","#aa1f61",NA,19270.35,19270.35,NA,1293695997.48,0.787,NA,305,"aschn","euche","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1185",2012,"sachl","aschn","Clock Cases and Parts","Instruments","189112","18","#aa1f61",NA,3038.76,3038.76,NA,24309774.67,0.572,NA,394,"aschn","euche","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1186",2012,"sachl","aschn","Watch Straps","Instruments","189113","18","#aa1f61",NA,549395.1,549395.1,1663,1697398988.96,0.187,NA,567,"aschn","euche","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1187",2012,"sachl","aschn","Other Clocks and Watches","Instruments","189114","18","#aa1f61",NA,121391.77,121391.77,2280,2157716585.89,1.105,NA,164,"euche","euche","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1188",2012,"sachl","aschn","Pianos","Instruments","189201","18","#aa1f61",NA,201215.13,201215.13,14025,810865554.9,1.318,NA,99,"asjpn","aschn","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1189",2012,"sachl","aschn","String Instruments","Instruments","189202","18","#aa1f61",NA,7460280,7460280,59646,933400379.28,0.62,NA,366,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1190",2012,NA,NA,"Pipe Organs","Instruments","189203","18","#aa1f61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1191",2012,NA,NA,"Accordions","Instruments","189204","18","#aa1f61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1192",2012,"sachl","aschn","Wind Instruments","Instruments","189205","18","#aa1f61",NA,4189228.06,4189228.06,280551.81,816228775.09,1.229,NA,122,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1193",2012,"sachl","aschn","Percussion","Instruments","189206","18","#aa1f61",NA,4629646.31,4629646.31,229611.39,496494695.9,-1.087,NA,1025,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1194",2012,"sachl","aschn","Electric Musical Instruments","Instruments","189207","18","#aa1f61",NA,13404097.11,13404097.11,235876,2226757866.07,1.202,NA,124,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1195",2012,"sachl","aschn","Other Musical Instruments","Instruments","189208","18","#aa1f61",NA,303396.32,303396.32,36103,99470873.76,-0.517,NA,865,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1196",2012,"sachl","aschn","Musical Instrument Parts","Instruments","189209","18","#aa1f61",NA,2775799.23,2775799.23,9830.95,1469391490.79,1.039,NA,181,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_18.png"
"getdata_interval_year_2012.1197",2012,NA,NA,"Military Weapons","Weapons","199301","19","#a4bd99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1198",2012,NA,NA,"Handguns","Weapons","199302","19","#a4bd99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1199",2012,"sachl","aschn","Other Firearms","Weapons","199303","19","#a4bd99",NA,10378,10378,77775,1290810581.32,0.961,NA,219,"euita","nausa","d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1200",2012,"sachl","aschn","Spring, Air, and Gas Guns","Weapons","199304","19","#a4bd99",NA,1058431.6,1058431.6,17886,764674172.62,0.403,NA,460,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1201",2012,"sachl","aschn","Weapons Parts and Accessories","Weapons","199305","19","#a4bd99",NA,13787.01,13787.01,11869,1338443639.07,1.126,NA,156,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1202",2012,"sachl","aschn","Explosive Ammunition","Weapons","199306","19","#a4bd99",NA,354105.05,354105.05,6189229.69,3629001174.37,0.383,NA,467,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1203",2012,"sachl","aschn","Bladed Weapons and Accessories","Weapons","199307","19","#a4bd99",NA,97587.95,97587.95,NA,48546729.85,0.434,NA,452,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_19.png"
"getdata_interval_year_2012.1204",2012,"sachl","aschn","Seats","Miscellaneous","209401","20","#7f7f7f",9990.66,103865476.03,103875466.69,4619027.03,64547077721.7,0.169,0,578,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1205",2012,"sachl","aschn","Medical Furniture","Miscellaneous","209402","20","#7f7f7f",5410,7199213.34,7204623.34,223478.93,3467637502.58,0.778,0,307,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1206",2012,"sachl","aschn","Other Furniture","Miscellaneous","209403","20","#7f7f7f",NA,99627970.28,99627970.28,20058160.98,72568198970.9,0.197,NA,563,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1207",2012,"sachl","aschn","Mattresses","Miscellaneous","209404","20","#7f7f7f",NA,63411255.43,63411255.43,15203227.01,13161493435.6,-0.491,NA,851,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1208",2012,"sachl","aschn","Light Fixtures","Miscellaneous","209405","20","#7f7f7f",NA,123657890.18,123657890.18,6085468.24,35768769659.4,0.817,NA,290,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1209",2012,"sachl","aschn","Prefabricated Buildings","Miscellaneous","209406","20","#7f7f7f",NA,14951424.5,14951424.5,4549136.99,8177134524.45,0.108,NA,600,"aschn","nacan","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1210",2012,NA,NA,"Wheeled Toys","Miscellaneous","209501","20","#7f7f7f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1211",2012,NA,NA,"Dolls","Miscellaneous","209502","20","#7f7f7f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1212",2012,"sachl","aschn","Models and Stuffed Animals","Miscellaneous","209503","20","#7f7f7f",NA,279514561.14,279514561.14,33103451.71,28238456825.3,0.177,NA,575,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1213",2012,"sachl","aschn","Video and Card Games","Miscellaneous","209504","20","#7f7f7f",NA,105373485.5,105373485.5,3442052.06,27896249391,2.039,NA,6,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1214",2012,"sachl","aschn","Party Decorations","Miscellaneous","209505","20","#7f7f7f",NA,42957074.87,42957074.87,1412888.68,5178964873.16,-1.061,NA,1017,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1215",2012,"sachl","aschn","Sports Equipment","Miscellaneous","209506","20","#7f7f7f",NA,76089075.77,76089075.77,7884509.2,23117814592.1,0.117,NA,596,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1216",2012,"sachl","aschn","Fishing and Hunting Equipment","Miscellaneous","209507","20","#7f7f7f",NA,2341796.59,2341796.59,24960,2692568035.45,-0.552,NA,878,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1217",2012,"sachl","aschn","Fairground Amusements","Miscellaneous","209508","20","#7f7f7f",NA,890390.92,890390.92,110787.43,979713827.24,0.515,NA,418,"euita","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1218",2012,"sachl","aschn","Worked Ivory and Bone","Miscellaneous","209601","20","#7f7f7f",NA,8018.03,8018.03,48146.82,130623446.28,-1.079,NA,1022,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1219",2012,"sachl","aschn","Vegetable and Mineral Carvings","Miscellaneous","209602","20","#7f7f7f",NA,801366.34,801366.34,24055.2,749451543.71,-0.228,NA,748,"eublx","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1220",2012,"sachl","aschn","Brooms","Miscellaneous","209603","20","#7f7f7f",NA,17300116.95,17300116.95,4972025.41,7229441809.35,0.058,NA,626,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1221",2012,"sachl","aschn","Hand Sifters","Miscellaneous","209604","20","#7f7f7f",NA,96069.16,96069.16,410239.46,34181046.93,-0.028,NA,670,"aschn","namex","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1222",2012,"sachl","aschn","Travel Kits","Miscellaneous","209605","20","#7f7f7f",NA,417905.97,417905.97,54188,216486672.71,-1.809,NA,1166,"aschn","eugbr","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1223",2012,"sachl","aschn","Buttons","Miscellaneous","209606","20","#7f7f7f",NA,648034.58,648034.58,76009.21,1781373971.47,-0.033,NA,673,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_20.png"
"getdata_interval_year_2012.1224",2012,"sachl","aschn","Zippers","Miscellaneous","209607","20","#7f7f7f",13743,3703617.28,3717360.28,59965.42,2286203800.6,0.261,0,540,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_20.png"
