"","year","group","product_id","product","group_id","import_val","export_val","trade_exchange_val","world_trade_val","rca","color","image"
"239",2012,"Chemical Products","063606","Pyrophoric Alloys","06",109717.43,NA,109717.43,329229463.36,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"240",2012,"Chemical Products","063701","Photographic Plates","06",1377264.44,NA,1377264.44,5478226516.72,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"241",2012,"Chemical Products","063702","Photographic Film","06",309849,NA,309849,2318440287.49,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"242",2012,"Chemical Products","063703","Photographic Paper","06",1025958.18,NA,1025958.18,1281866658.56,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"243",2012,"Chemical Products","063704","Undeveloped Exposed Photographic Material","06",97903.65,NA,97903.65,38203535.95,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"246",2012,"Chemical Products","063707","Photographic Chemicals","06",5295140.86,NA,5295140.86,6893933137.34,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"247",2012,"Chemical Products","063801","Artificial Graphite","06",5272.38,NA,5272.38,2222893118.5,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"248",2012,"Chemical Products","063802","Activated Carbon","06",761435.93,NA,761435.93,2376701202.96,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"250",2012,"Chemical Products","063804","Wood Pulp Lyes","06",180460.11,NA,180460.11,465566126.09,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"251",2012,"Chemical Products","063805","Turpentine","06",132338.47,35820.21,168158.68,220180138.88,"0.04","#e377c2","d3plus/icons/hs/hs_06.png"
"252",2012,"Chemical Products","063806","Rosin","06",675702.59,NA,675702.59,1766266859.65,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"254",2012,"Chemical Products","063808","Pesticides","06",10395613.76,310242.58,10705856.34,30203673365.9,"0","#e377c2","d3plus/icons/hs/hs_06.png"
"255",2012,"Chemical Products","063809","Dyeing Finishing Agents","06",120489.46,NA,120489.46,4100330621.7,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"256",2012,"Chemical Products","063810","Metal Pickling Preparations","06",21258.02,NA,21258.02,1840967759.88,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"257",2012,"Chemical Products","063811","Antiknock","06",51914.96,NA,51914.96,12238407563.6,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"258",2012,"Chemical Products","063812","Prepared Rubber Accelerators","06",2635942.66,1792035.17,4427977.83,4575004032.24,"0.09","#e377c2","d3plus/icons/hs/hs_06.png"
"259",2012,"Chemical Products","063813","Fire Extinguishers Preparations","06",416921.44,NA,416921.44,290228559.75,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"260",2012,"Chemical Products","063814","Organic Composite Solvents","06",62389.93,NA,62389.93,4268708097.1,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"261",2012,"Chemical Products","063815","Reaction and Catalytic Products","06",206589.37,NA,206589.37,15610783047.5,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"262",2012,"Chemical Products","063816","Refractory Cements","06",465702.62,NA,465702.62,2232077009.33,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"264",2012,"Chemical Products","063818","Disc Chemicals for Electronics","06",1077.79,NA,1077.79,12635610915,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"266",2012,"Chemical Products","063820","Antifreeze","06",27868.11,NA,27868.11,1306511574.66,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"267",2012,"Chemical Products","063821","Micro-Organism Culture Preparations","06",2375.59,NA,2375.59,1310550299.62,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"268",2012,"Chemical Products","063822","Laboratory Reagents","06",2455477.31,NA,2455477.31,22347257814.3,NA,"#e377c2","d3plus/icons/hs/hs_06.png"
"269",2012,"Chemical Products","063823","Industrial Fatty Acids, Oils and Alcohols","06",16841907.79,128760.44,16970668.23,48209293585.3,"0","#e377c2","d3plus/icons/hs/hs_06.png"
"270",2012,"Foodstuffs","041601","Sausages","04",9691.44,NA,9691.44,4363465440.65,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"271",2012,"Foodstuffs","041602","Other Prepared Meat","04",6217.42,157730,163947.42,14938964381.6,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"273",2012,"Foodstuffs","041604","Processed Fish","04",22073115.99,NA,22073115.99,16389944426.6,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"274",2012,"Foodstuffs","041605","Processed Crustaceans","04",13229050.11,8010066.09,21239116.2,9014583575.3,"0.2","#fdce4e","d3plus/icons/hs/hs_04.png"
"275",2012,"Foodstuffs","041701","Raw Sugar","04",1637.48,NA,1637.48,36142795092.2,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"276",2012,"Foodstuffs","041702","Other Sugars","04",7186761.12,4946619.43,12133380.55,7163967750.23,"0.15","#fdce4e","d3plus/icons/hs/hs_04.png"
"278",2012,"Foodstuffs","041704","Confectionery Sugar","04",3237451.48,NA,3237451.48,9581257942.1,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"281",2012,"Foodstuffs","041803","Cocoa Paste","04",95280.62,NA,95280.62,3190492540.63,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"282",2012,"Foodstuffs","041804","Cocoa Butter","04",7496.11,NA,7496.11,2835081840.08,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"283",2012,"Foodstuffs","041805","Cocoa Powder","04",3295423.55,NA,3295423.55,3311888810.52,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"284",2012,"Foodstuffs","041806","Chocolate","04",759284.45,58181,817465.45,23593871021.5,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"285",2012,"Foodstuffs","041901","Malt Extract","04",32364.72,NA,32364.72,15455281797.3,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"286",2012,"Foodstuffs","041902","Pasta","04",1589505.98,NA,1589505.98,8014173235.24,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"287",2012,"Foodstuffs","041903","Tapioca","04",3771.95,NA,3771.95,82131515.1,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"288",2012,"Foodstuffs","041904","Prepared Cereals","04",9361.17,NA,9361.17,5543624236.86,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"289",2012,"Foodstuffs","041905","Baked Goods","04",296664.08,NA,296664.08,27843203108.5,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"290",2012,"Foodstuffs","042001","Pickled Foods","04",210048.6,NA,210048.6,1853168794.41,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"291",2012,"Foodstuffs","042002","Processed Tomatoes","04",207679.55,NA,207679.55,4038638727.53,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"292",2012,"Foodstuffs","042003","Processed Mushrooms","04",3742498.18,NA,3742498.18,1048275118.65,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"293",2012,"Foodstuffs","042004","Other Frozen Vegetables","04",1961.41,NA,1961.41,6360475516.74,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"294",2012,"Foodstuffs","042005","Other Processed Vegetables","04",121736.28,NA,121736.28,9201362322.33,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"295",2012,"Foodstuffs","042006","Sugar Preserved Foods","04",88731.78,NA,88731.78,332863095.61,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"296",2012,"Foodstuffs","042007","Jams","04",429012.39,631861.69,1060874.08,2495877794.89,"0.06","#fdce4e","d3plus/icons/hs/hs_04.png"
"297",2012,"Foodstuffs","042008","Other Processed Fruits and Nuts","04",3233687.69,1378865.65,4612553.34,12797094428.7,"0.02","#fdce4e","d3plus/icons/hs/hs_04.png"
"298",2012,"Foodstuffs","042009","Fruit Juice","04",250568.55,585437,836005.55,16198625109.5,"0.01","#fdce4e","d3plus/icons/hs/hs_04.png"
"299",2012,"Foodstuffs","042101","Coffee and Tea Extracts","04",175702.55,52411,228113.55,8019614138.51,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"300",2012,"Foodstuffs","042102","Yeast","04",1988749.93,NA,1988749.93,2083872267.82,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"301",2012,"Foodstuffs","042103","Sauces and Seasonings","04",1926690.75,NA,1926690.75,10036857481.1,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"302",2012,"Foodstuffs","042104","Soups and Broths","04",402729.62,NA,402729.62,3020927387.05,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"304",2012,"Foodstuffs","042106","Other Edible Preparations","04",2146172.16,10806.21,2156978.37,32055668189.1,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"305",2012,"Foodstuffs","042201","Water","04",NA,21497.07,21497.07,2970160798.79,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"306",2012,"Foodstuffs","042202","Flavored Water","04",110324.72,NA,110324.72,15711959101.4,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"307",2012,"Foodstuffs","042203","Beer","04",67938.36,NA,67938.36,12144193713.5,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"308",2012,"Foodstuffs","042204","Wine","04",1871.79,144474803.07,144476674.86,32459354867.4,"0.98","#fdce4e","d3plus/icons/hs/hs_04.png"
"309",2012,"Foodstuffs","042205","Vermouth","04",NA,423889.23,423889.23,533300970.16,"0.17","#fdce4e","d3plus/icons/hs/hs_04.png"
"310",2012,"Foodstuffs","042206","Other Fermented Beverages","04",1000,6500.45,7500.45,1378542633.44,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"312",2012,"Foodstuffs","042208","Hard Liquor","04",78166.09,49300.31,127466.4,28810521493.3,"0","#fdce4e","d3plus/icons/hs/hs_04.png"
"313",2012,"Foodstuffs","042209","Vinegar","04",17038.24,NA,17038.24,560461868.6,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"314",2012,"Foodstuffs","042301","Animal Meal and Pellets","04",NA,179419507.85,179419507.85,5920989826.12,"6.66","#fdce4e","d3plus/icons/hs/hs_04.png"
"315",2012,"Foodstuffs","042302","Bran","04",9716.7,NA,9716.7,2166274108.35,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"319",2012,"Foodstuffs","042306","Other Vegetable Residues","04",63069,NA,63069,6696862141.94,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"322",2012,"Foodstuffs","042309","Animal Food","04",1702106.16,1816806.6,3518912.76,22953090098.9,"0.02","#fdce4e","d3plus/icons/hs/hs_04.png"
"323",2012,"Foodstuffs","042401","Raw Tobacco","04",420577.25,NA,420577.25,12917081022.5,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"324",2012,"Foodstuffs","042402","Rolled Tobacco","04",120894.28,NA,120894.28,22732816781,NA,"#fdce4e","d3plus/icons/hs/hs_04.png"
"326",2012,"Footwear and Headwear","126401","Waterproof Footwear","12",3636445.34,NA,3636445.34,1439595973.31,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"327",2012,"Footwear and Headwear","126402","Rubber Footwear","12",266044670.11,NA,266044670.11,28084372890.8,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"328",2012,"Footwear and Headwear","126403","Leather Footwear","12",257509496.06,269863,257779359.06,51627677040,"0","#3ab11a","d3plus/icons/hs/hs_12.png"
"329",2012,"Footwear and Headwear","126404","Textile Footwear","12",194586249.37,NA,194586249.37,19432662634,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"330",2012,"Footwear and Headwear","126405","Other Footwear","12",21010593.85,NA,21010593.85,3920627526.33,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"331",2012,"Footwear and Headwear","126406","Footwear Parts","12",2889970.9,NA,2889970.9,7422135856.45,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"332",2012,"Footwear and Headwear","126501","Hat Forms","12",4553.76,NA,4553.76,44514081.23,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"333",2012,"Footwear and Headwear","126502","Hat Shapes","12",306467.12,NA,306467.12,24665798.59,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"335",2012,"Footwear and Headwear","126504","Hats","12",1228998.87,NA,1228998.87,360498645.8,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"336",2012,"Footwear and Headwear","126505","Knitted Hats","12",18643316.44,2416,18645732.44,4487958168.05,"0","#3ab11a","d3plus/icons/hs/hs_12.png"
"337",2012,"Footwear and Headwear","126506","Other Headwear","12",11232034.22,NA,11232034.22,2600335969.2,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"338",2012,"Footwear and Headwear","126507","Headbands and Linings","12",460557.44,NA,460557.44,239978416.56,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"339",2012,"Footwear and Headwear","126601","Umbrellas","12",10523762.57,NA,10523762.57,2735288496.6,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"340",2012,"Footwear and Headwear","126602","Walking Sticks","12",344583.24,NA,344583.24,168890715.57,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"341",2012,"Footwear and Headwear","126603","Umbrella and Walking Stick Accessories","12",37561.62,NA,37561.62,255177144.88,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"342",2012,"Footwear and Headwear","126701","Bird Skins and Feathers","12",25281.32,NA,25281.32,119093566.56,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"343",2012,"Footwear and Headwear","126702","Artificial Vegetation","12",9868274.55,NA,9868274.55,2104089088.37,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"344",2012,"Footwear and Headwear","126703","Processed Hair","12",56298.69,NA,56298.69,582820081.92,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"345",2012,"Footwear and Headwear","126704","Fake Hair","12",917939.21,NA,917939.21,2396396353.75,NA,"#3ab11a","d3plus/icons/hs/hs_12.png"
"346",2012,"Instruments","189001","Optical Fibers","18",4497640.6,NA,4497640.6,28769084278.1,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"347",2012,"Instruments","189002","Mirrors and Lenses","18",1766749.13,NA,1766749.13,12790598347.8,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"348",2012,"Instruments","189003","Eyewear Frames","18",14495011.86,NA,14495011.86,4906693261.9,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"349",2012,"Instruments","189004","Eyewear","18",27817094.42,NA,27817094.42,7967207443.83,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"350",2012,"Instruments","189005","Binoculars and Telescopes","18",1144570.76,11750,1156320.76,1271621650.56,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"351",2012,"Instruments","189006","Cameras","18",2351164.88,NA,2351164.88,3382679691.69,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"352",2012,"Instruments","189007","Video Cameras","18",143068.02,NA,143068.02,1043227545.49,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"353",2012,"Instruments","189008","Image Projectors","18",83996.62,NA,83996.62,278268316.71,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"355",2012,"Instruments","189010","Photo Lab Equipment","18",1055651.57,NA,1055651.57,21606313143.5,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"356",2012,"Instruments","189011","Microscopes","18",1615488.88,NA,1615488.88,6277565181.15,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"357",2012,"Instruments","189012","Non-optical Microscopes","18",14508,NA,14508,2294593803.81,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"358",2012,"Instruments","189013","LCDs","18",689786.65,NA,689786.65,46729618326.7,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"359",2012,"Instruments","189014","Compasses","18",69546,NA,69546,7545890090.23,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"360",2012,"Instruments","189015","Surveying Equipment","18",3658378.71,130129.82,3788508.53,10215861384.5,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"361",2012,"Instruments","189016","Balances","18",175864.32,NA,175864.32,336811077.82,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"362",2012,"Instruments","189017","Drafting Tools","18",6631507.76,NA,6631507.76,2154866640.93,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"363",2012,"Instruments","189018","Medical Instruments","18",30686306.31,3618,30689924.31,92557924960.6,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"364",2012,"Instruments","189019","Therapeutic Appliances","18",9559685.75,NA,9559685.75,8979098199.78,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"365",2012,"Instruments","189020","Breathing Appliances","18",650135.85,NA,650135.85,1268116983.95,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"366",2012,"Instruments","189021","Orthopedic Appliances","18",3837936.9,NA,3837936.9,46818461381.8,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"367",2012,"Instruments","189022","X-Ray Equipment","18",5345855.79,NA,5345855.79,22437034007.3,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"368",2012,"Instruments","189023","Instructional Models","18",2018304.74,4123.46,2022428.2,2916971637.08,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"369",2012,"Instruments","189024","Tensile Testing Machines","18",681816.3,NA,681816.3,2367620397.05,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"370",2012,"Instruments","189025","Hydrometers","18",2433213.35,NA,2433213.35,4379334548.61,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"371",2012,"Instruments","189026","Gas and Liquid Flow Measuring Instruments","18",2750751.72,NA,2750751.72,19013204259.2,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"372",2012,"Instruments","189027","Chemical Analysis Instruments","18",4670805.46,NA,4670805.46,35974181947.2,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"373",2012,"Instruments","189028","Utility Meters","18",2834417.03,NA,2834417.03,6233837485.36,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"374",2012,"Instruments","189029","Revolution Counters","18",530132.06,1222,531354.06,6854579924.15,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"375",2012,"Instruments","189030","Oscilloscopes","18",5424216.4,NA,5424216.4,23039189761.9,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"376",2012,"Instruments","189031","Other Measuring Instruments","18",4185917.1,157684.58,4343601.68,35382263308.1,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"377",2012,"Instruments","189032","Thermostats","18",6045004.71,6592,6051596.71,33557843298.5,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"378",2012,"Instruments","189033","Opto-Electric Instrument Parts","18",281030.9,NA,281030.9,2693153234.95,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"379",2012,"Instruments","189101","Precious Metal Watches","18",16900,52676,69576,13117102508.3,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"380",2012,"Instruments","189102","Base Metal Watches","18",20317951.56,5614,20323565.56,23597477991.5,"0","#aa1f61","d3plus/icons/hs/hs_18.png"
"381",2012,"Instruments","189103","Clocks with Watch Movements","18",1648815.57,NA,1648815.57,112146842.9,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"382",2012,"Instruments","189104","Dashboard Clocks","18",140156.68,NA,140156.68,133036087.58,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"383",2012,"Instruments","189105","Other Clocks","18",4590322.13,NA,4590322.13,1489628617.58,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"384",2012,"Instruments","189106","Time Recording Instruments","18",692200.53,NA,692200.53,372613694.52,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"385",2012,"Instruments","189107","Time Switches","18",1516857.18,NA,1516857.18,552197381.29,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"386",2012,"Instruments","189108","Watch Movements","18",6122,NA,6122,2889015960.66,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"387",2012,"Instruments","189109","Clock Movements","18",11677.54,NA,11677.54,79648067.77,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"388",2012,"Instruments","189110","Incomplete Movement Sets","18",65736,NA,65736,341634292.37,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"389",2012,"Instruments","189111","Watch Cases and Parts","18",19270.35,NA,19270.35,1293695997.48,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"390",2012,"Instruments","189112","Clock Cases and Parts","18",3038.76,NA,3038.76,24309774.67,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"391",2012,"Instruments","189113","Watch Straps","18",549395.1,NA,549395.1,1697398988.96,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"392",2012,"Instruments","189114","Other Clocks and Watches","18",121391.77,NA,121391.77,2157716585.89,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"393",2012,"Instruments","189201","Pianos","18",201215.13,NA,201215.13,810865554.9,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"394",2012,"Instruments","189202","String Instruments","18",7460280,NA,7460280,933400379.28,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"397",2012,"Instruments","189205","Wind Instruments","18",4189228.06,NA,4189228.06,816228775.09,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"398",2012,"Instruments","189206","Percussion","18",4629646.31,NA,4629646.31,496494695.9,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"399",2012,"Instruments","189207","Electric Musical Instruments","18",13404097.11,NA,13404097.11,2226757866.07,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"400",2012,"Instruments","189208","Other Musical Instruments","18",303396.32,NA,303396.32,99470873.76,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"401",2012,"Instruments","189209","Musical Instrument Parts","18",2775799.23,NA,2775799.23,1469391490.79,NA,"#aa1f61","d3plus/icons/hs/hs_18.png"
"403",2012,"Machines","168402","Steam Boilers","16",1566398.98,NA,1566398.98,5934273851.82,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"404",2012,"Machines","168403","Central Heating Boilers","16",221417.79,4438.16,225855.95,7128401384.44,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"405",2012,"Machines","168404","Boiler Plants","16",84935.82,NA,84935.82,2114833720.98,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"406",2012,"Machines","168405","Water and Gas Generators","16",51943.78,NA,51943.78,1172358011.17,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"407",2012,"Machines","168406","Steam Turbines","16",31391.73,NA,31391.73,7892334374.21,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"408",2012,"Machines","168407","Spark-Ignition Engines","16",2109684,NA,2109684,43391596646.7,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"409",2012,"Machines","168408","Combustion Engines","16",2655251.1,NA,2655251.1,49725166395.3,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"410",2012,"Machines","168409","Engine Parts","16",6348625.71,11129,6359754.71,67507918869.8,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"411",2012,"Machines","168410","Hydraulic Turbines","16",2582411.87,NA,2582411.87,1781546810.28,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"412",2012,"Machines","168411","Gas Turbines","16",44830.76,NA,44830.76,105418859206,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"413",2012,"Machines","168412","Other Engines","16",2031457.78,NA,2031457.78,19510488050.1,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"414",2012,"Machines","168413","Liquid Pumps","16",25126679.15,188484.14,25315163.29,63997966600,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"415",2012,"Machines","168414","Air Pumps","16",46924220.63,7989,46932209.63,69753154779.5,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"416",2012,"Machines","168415","Air Conditioners","16",55920195.75,NA,55920195.75,39451793617,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"417",2012,"Machines","168416","Liquid Fuel Furnaces","16",166361.84,NA,166361.84,2734826718.96,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"418",2012,"Machines","168417","Industrial Furnaces","16",12337218.56,1303.53,12338522.09,5576017526.97,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"419",2012,"Machines","168418","Refrigerators","16",90646711.44,162950,90809661.44,40345446556.1,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"420",2012,"Machines","168419","Other Heating Machinery","16",40433567.21,1045.14,40434612.35,37272190410.1,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"421",2012,"Machines","168420","Rolling Machines","16",649891.35,NA,649891.35,1318727565.49,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"422",2012,"Machines","168421","Centrifuges","16",17735184.5,1697,17736881.5,54702871741.5,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"423",2012,"Machines","168422","Washing and Bottling Machines","16",8055828.46,NA,8055828.46,26691058716,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"424",2012,"Machines","168423","Scales","16",8807051.83,NA,8807051.83,3883637982.5,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"425",2012,"Machines","168424","Liquid Dispersing Machines","16",18639935.58,NA,18639935.58,17788577202.2,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"426",2012,"Machines","168425","Pulley Systems","16",11052439.58,NA,11052439.58,7233395655.06,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"427",2012,"Machines","168426","Cranes","16",7404336.92,NA,7404336.92,15271562916.6,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"428",2012,"Machines","168427","Fork-Lifts","16",24418367.19,18807,24437174.19,15151539810.2,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"429",2012,"Machines","168428","Lifting Machinery","16",50053848.55,1083,50054931.55,25381209374.2,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"430",2012,"Machines","168429","Large Construction Vehicles","16",63616053.04,124500,63740553.04,56489990903.1,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"431",2012,"Machines","168430","Other Construction Vehicles","16",36966863.57,777996,37744859.57,17038462508.3,"0.01","#17bcef","d3plus/icons/hs/hs_16.png"
"432",2012,"Machines","168431","Excavation Machinery","16",36477026.49,737176.37,37214202.86,66361891939.6,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"433",2012,"Machines","168432","Soil Preparation Machinery","16",1822030.58,NA,1822030.58,8110882948.17,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"434",2012,"Machines","168433","Harvesting Machinery","16",2585040.83,4794,2589834.83,20615339720.8,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"435",2012,"Machines","168434","Dairy Machinery","16",306501.16,NA,306501.16,2119115074.93,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"436",2012,"Machines","168435","Fruit Pressing Machinery","16",45709.44,NA,45709.44,360759060,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"437",2012,"Machines","168436","Other Agricultural Machinery","16",559271.45,NA,559271.45,7223398818.9,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"438",2012,"Machines","168437","Mill Machinery","16",1124432.86,NA,1124432.86,2438025408.54,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"439",2012,"Machines","168438","Industrial Food Preperation Machinery","16",6649119.73,NA,6649119.73,12561123732.1,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"440",2012,"Machines","168439","Papermaking Machines","16",8241931.03,NA,8241931.03,5385941524.49,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
